BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2019-01-18,АбрауДюрсо,ABRD,67.0,466220.0,143.0,120.0,144.0,142.0,136.0,142.0,3420.0,,137.0,142.0,0.0,501940.0,0.0,
TQDE,2019-01-18,АСКО ао,ACKO,6.0,111600.0,7.12,6.68,7.12,6.98,6.98,7.12,16000.0,,7.08,6.98,0.0,502300.0,0.0,
SMAL,2019-01-18,Система ао,AFKS,7.0,991.87,8.824,8.824,9.23,,9.059,9.019,108.0,,,,0.0,0.0,0.0,
TQBR,2019-01-18,Система ао,AFKS,14681.0,425815584.4,8.841,8.757,9.236,9.1,9.059,9.1,47004600.0,9.059,9.059,9.1,425815584.4,425815584.4,425815584.4,
SMAL,2019-01-18,Аэрофлот,AFLT,13.0,3479.66,110.02,106.94,110.02,,108.38,106.94,32.0,,,,0.0,0.0,0.0,
TQBR,2019-01-18,Аэрофлот,AFLT,14328.0,852136652.0,109.58,106.74,110.3,107.0,108.38,107.0,7870530.0,108.26,108.26,107.0,852136652.0,852136652.0,852136652.0,
TQBR,2019-01-18,AGRO-гдр,AGRO,564.0,12164000.5,816.5,800.0,825.5,812.0,814.5,812.0,14930.0,814.5,814.5,812.0,12164000.5,12164000.5,12164000.5,
TQTD,2019-01-18,AKNX ETF,AKNX,1.0,6100.8,9.92,9.92,9.92,9.92,9.92,9.92,615.0,656.19,656.19,9.92,34694972.87,34694314.8,34694972.87,
TQBR,2019-01-18,Акрон,AKRN,142.0,3460050.0,4700.0,4624.0,4700.0,4686.0,4664.0,4686.0,742.0,4664.0,4664.0,4686.0,3460050.0,3460050.0,3460050.0,
TQBR,2019-01-18,АЛРОСА-Нюр,ALNU,55.0,11591500.0,75000.0,74000.0,75500.0,74500.0,75000.0,74500.0,155.0,75000.0,75000.0,74500.0,11591500.0,11591500.0,11591500.0,
